locale,file,key,pattern,status,used_in_code,code_location,previous_value
da,home.json,body.purchase.premium.lede,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,"Samlingen Bedste af 2026 samler vores foretrukne prik-til-prik-aktiviteter i én nem-at-printe pakke til stille stunder, regnvejrsdage, hjemmeundervisning og klasseværelser."
da,home.json,body.purchase.premium.digitalPdf,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Digital PDF
da,home.json,body.purchase.premium.printAtHome,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Print hjemme
da,home.json,body.purchase.premium.instantAccess,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Øjeblikkelig adgang
da,home.json,body.purchase.premium.purchaseAria,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Køb Bedste af 2026-puslespilspakken
da,home.json,body.purchase.premium.coverAlt,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx,Bedste af 2026 - 25 prik-til-prik-puslespil bogomslag
da,home.json,body.purchase.premium.oneTime,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,engangsbeløb
da,home.json,body.purchase.premium.buyButton,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Få puslespilspakken
da,home.json,body.purchase.premium.localNote,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,På localhost åbner dette en sikker demokassekomponent og opkræver aldrig et kort.
da,home.json,body.purchase.premium.detailsEyebrow,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Lavet til nem print-og-leg
da,home.json,body.purchase.premium.detailsText,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Download én gang, hold den ved hånden, og print de aktiviteter du vil, når du har brug for dem."
da,home.json,body.purchase.premium.benefits.onePdf,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Én bekvem, printklar PDF"
da,home.json,body.purchase.premium.benefits.kidFriendly,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Børnevenlige puslespil med varierende sværhedsgrad
da,home.json,body.purchase.premium.benefits.paperSizes,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Fungerer med US Letter og A4 papir
da,home.json,body.purchase.premium.benefits.instantAccess,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Øjeblikkelig adgang efter gennemført betaling
da,home.json,body.purchase.premium.benefits.classroomUse,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Brug hjemme eller i ét klasseværelse
da,home.json,body.purchase.premium.guaranteeText,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Efter checkout vises dit private downloadlink med det samme. Intet abonnement og ingen overraskende fornyelse.
da,home.json,body.purchase.checkout.consent,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,"Jeg accepterer øjeblikkelig levering af denne digitale PDF og forstår, at når adgangen er begyndt, er salget endeligt og ikke refunderbart, medmindre loven kræver det, eller filen ikke er leveret eller er defekt."
da,home.json,body.purchase.checkout.refundPolicy,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Læs refusionspolitikken
da,home.json,body.purchase.checkout.opening,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Åbner betaling...
da,home.json,body.purchase.checkout.secureNote,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Sikker betaling drevet af Stripe. Engangsbetaling. Intet abonnement.
da,home.json,body.purchase.checkout.error,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BrowserErrorTracker.tsx; generator/Ui-app-DB-json/components/BuyButton.tsx,Noget gik galt under start af betaling. Prøv igen.
da,home.json,body.purchase.success.metaTitle,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Tak for dit køb
da,home.json,body.purchase.success.eyebrow,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Betaling bekræftet
da,home.json,body.purchase.success.lede,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,"Din betaling var vellykket. Det kan tage et par sekunder, før dit køb vises på din konto."
da,home.json,body.purchase.cancelled.metaTitle,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Betaling annulleret
da,home.json,body.purchase.cancelled.eyebrow,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Ingen betaling foretaget
da,home.json,body.purchase.cancelled.lede,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Der blev ikke opkrævet noget. Du kan prøve igen når som helst.
da,home.json,body.purchase.download.demoTitle,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Lokal betalingstest bestået.
da,home.json,body.purchase.download.demoText,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Den rigtige betalte successkærm viser PDF-downloadknappen her. Den lokale demo frigiver ikke den private fil.
da,home.json,body.purchase.download.button,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx; generator/Ui-app-DB-json/components/CategoryMenu.tsx,Download din puslespilspakke
da,home.json,body.purchase.download.expires,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Dette link udløber om 24 timer. Gem dit download et sikkert sted.
da,home.json,body.purchase.download.failed,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,"Vi kunne endnu ikke bekræfte dit køb. Hvis du blev opkrævet, så genindlæs venligst siden om et minut eller kontakt os for hjælp."
da,home.json,body.purchase.download.preparing,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Forbereder dit download...
da,home.json,body.purchase.shared.returnToPack,body.purchase.shared,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx; generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Tilbage til puslespilspakken
da,home.json,body.purchase.shared.contactUs,body.purchase.shared,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Kontakt os
de,home.json,body.purchase.premium.metaTitle,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Best of 2026 Premium Verbinde-die-Punkte-Rätselpaket
de,home.json,body.purchase.premium.metaDescription,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Eine druckfertige Sammlung beliebter Verbinde-die-Punkte-Rätsel für Kinder, gebündelt in einer praktischen PDF-Datei."
de,home.json,body.purchase.premium.eyebrow,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Druckbare Premium-Sammlung
de,home.json,body.purchase.premium.lede,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,"Die Best-of-2026-Sammlung vereint unsere beliebtesten Verbinde-die-Punkte-Aktivitäten in einem druckfertigen Paket für ruhige Stunden, Regentage, Homeschooling und den Unterricht."
de,home.json,body.purchase.premium.digitalPdf,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Digitale PDF
de,home.json,body.purchase.premium.printAtHome,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Zu Hause ausdrucken
de,home.json,body.purchase.premium.instantAccess,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Sofortiger Zugriff
de,home.json,body.purchase.premium.purchaseAria,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Das Best-of-2026-Rätselpaket kaufen
de,home.json,body.purchase.premium.coverAlt,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx,"Best of 2026 - 25 Verbinde-die-Punkte-Rätsel, Buchcover"
de,home.json,body.purchase.premium.oneTime,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,einmalig
de,home.json,body.purchase.premium.buyButton,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Rätselpaket sichern
de,home.json,body.purchase.premium.localNote,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Auf localhost öffnet dies eine sichere Checkout-Demo, bei der niemals eine Karte belastet wird."
de,home.json,body.purchase.premium.detailsEyebrow,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Für einfaches Drucken und Spielen gemacht
de,home.json,body.purchase.premium.detailsText,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Einmal herunterladen, griffbereit halten und die gewünschten Aktivitäten ausdrucken, wann immer Sie sie brauchen."
de,home.json,body.purchase.premium.benefits.onePdf,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Eine praktische, druckfertige PDF-Datei"
de,home.json,body.purchase.premium.benefits.kidFriendly,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Kindgerechte Rätsel mit unterschiedlichem Schwierigkeitsgrad
de,home.json,body.purchase.premium.benefits.paperSizes,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Geeignet für US-Letter- und A4-Papier
de,home.json,body.purchase.premium.benefits.instantAccess,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Sofortiger Zugriff nach erfolgreicher Zahlung
de,home.json,body.purchase.premium.benefits.classroomUse,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Nutzbar zu Hause oder in einem Klassenzimmer
de,home.json,body.purchase.premium.guaranteeText,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Nach dem Bezahlvorgang erscheint sofort Ihr privater Download-Link. Kein Abonnement und keine überraschende Verlängerung.
de,home.json,body.purchase.checkout.consent,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,"Ich stimme der sofortigen Bereitstellung dieser digitalen PDF-Datei zu und verstehe, dass der Kauf nach Beginn des Zugriffs endgültig und nicht erstattungsfähig ist, außer wenn gesetzlich vorgeschrieben oder wenn die Datei nicht geliefert wird oder fehlerhaft ist."
de,home.json,body.purchase.checkout.refundPolicy,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Rückerstattungsrichtlinie lesen
de,home.json,body.purchase.checkout.opening,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Checkout wird geöffnet...
de,home.json,body.purchase.checkout.secureNote,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Sicherer Checkout powered by Stripe. Einmalzahlung. Kein Abonnement.
de,home.json,body.purchase.checkout.error,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BrowserErrorTracker.tsx; generator/Ui-app-DB-json/components/BuyButton.tsx,Beim Starten des Bezahlvorgangs ist etwas schiefgelaufen. Bitte versuchen Sie es erneut.
de,home.json,body.purchase.success.metaTitle,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Vielen Dank für Ihren Kauf
de,home.json,body.purchase.success.eyebrow,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Zahlung bestätigt
de,home.json,body.purchase.success.lede,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,"Ihre Zahlung war erfolgreich. Es kann einige Sekunden dauern, bis Ihr Kauf in Ihrem Konto erscheint."
de,home.json,body.purchase.cancelled.metaTitle,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Checkout abgebrochen
de,home.json,body.purchase.cancelled.eyebrow,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Keine Zahlung erfolgt
de,home.json,body.purchase.cancelled.lede,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Es wurde keine Zahlung vorgenommen. Sie können es jederzeit erneut versuchen.
de,home.json,body.purchase.download.demoTitle,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Lokaler Checkout-Test erfolgreich.
de,home.json,body.purchase.download.demoText,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Der echte Erfolgsbildschirm zeigt hier den PDF-Download-Button. Die lokale Demo gibt die private Datei nicht frei.
de,home.json,body.purchase.download.button,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx; generator/Ui-app-DB-json/components/CategoryMenu.tsx,Rätselpaket herunterladen
de,home.json,body.purchase.download.expires,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Dieser Link läuft in 24 Stunden ab. Speichern Sie Ihren Download an einem sicheren Ort.
de,home.json,body.purchase.download.failed,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,"Wir konnten Ihren Kauf noch nicht bestätigen. Falls Sie belastet wurden, aktualisieren Sie diese Seite in einer Minute erneut oder kontaktieren Sie uns."
de,home.json,body.purchase.download.preparing,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Ihr Download wird vorbereitet...
de,home.json,body.purchase.shared.returnToPack,body.purchase.shared,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx; generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Zurück zum Rätselpaket
de,home.json,body.purchase.shared.contactUs,body.purchase.shared,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Kontaktieren Sie uns
el,home.json,body.purchase.premium.metaTitle,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Best of 2026 Premium Πακέτο Παζλ Ένωσε τις Τελείες
el,home.json,body.purchase.premium.metaDescription,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Μια συλλογή έτοιμη για εκτύπωση με τα αγαπημένα παζλ «ένωσε τις τελείες» για παιδιά, σε ένα βολικό PDF."
el,home.json,body.purchase.premium.eyebrow,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Εκτυπώσιμη premium συλλογή
el,home.json,body.purchase.premium.lede,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,"Η συλλογή Best of 2026 συγκεντρώνει τις αγαπημένες μας δραστηριότητες «ένωσε τις τελείες» σε ένα εύκολο προς εκτύπωση πακέτο για ήσυχες ώρες, βροχερές μέρες, κατ' οίκον εκπαίδευση και το σχολείο."
