locale,page,json_file,key,required_value_from_ca7b5327,current_status,used_in_code,code_location,verified_commit
da,/da/purchase/cancelled/,da/home.json,body.purchase.cancelled.lede,Der blev ikke opkrævet noget. Du kan prøve igen når som helst.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:30,ca7b5327
da,/da/purchase/cancelled/,da/home.json,body.purchase.cancelled.metaTitle,Betaling annulleret,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:17,ca7b5327
da,/da/premium/,da/home.json,body.purchase.checkout.consent,"Jeg accepterer øjeblikkelig levering af denne digitale PDF og forstår, at når adgangen er begyndt, er salget endeligt og ikke refunderbart, medmindre loven kræver det, eller filen ikke er leveret eller er defekt.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
da,/da/premium/,da/home.json,body.purchase.checkout.error,Noget gik galt under start af betaling. Prøv igen.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:57,ca7b5327
da,/da/premium/,da/home.json,body.purchase.checkout.opening,Åbner betaling...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:54,ca7b5327
da,/da/premium/,da/home.json,body.purchase.checkout.refundPolicy,Læs refusionspolitikken,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
da,/da/premium/,da/home.json,body.purchase.checkout.secureNote,Sikker betaling drevet af Stripe. Engangsbetaling. Intet abonnement.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
da,/da/purchase/success/,da/home.json,body.purchase.download.button,Download din puslespilspakke,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:66,76",ca7b5327
da,/da/purchase/success/,da/home.json,body.purchase.download.demoText,Den rigtige betalte successkærm viser PDF-downloadknappen her. Den lokale demo frigiver ikke den private fil.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:65,ca7b5327
da,/da/purchase/success/,da/home.json,body.purchase.download.demoTitle,Lokal betalingstest bestået.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:64,ca7b5327
da,/da/purchase/success/,da/home.json,body.purchase.download.expires,Dette link udløber om 24 timer. Gem dit download et sikkert sted.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:79,ca7b5327
da,/da/purchase/success/,da/home.json,body.purchase.download.failed,"Vi kunne endnu ikke bekræfte dit køb. Hvis du blev opkrævet, så genindlæs venligst siden om et minut eller kontakt os for hjælp.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:92,ca7b5327
da,/da/purchase/success/,da/home.json,body.purchase.download.preparing,Forbereder dit download...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:102,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.benefits.classroomUse,Brug hjemme eller i ét klasseværelse,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.benefits.instantAccess,Øjeblikkelig adgang efter gennemført betaling,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.benefits.kidFriendly,Børnevenlige puslespil med varierende sværhedsgrad,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.benefits.onePdf,"Én bekvem, printklar PDF",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.benefits.paperSizes,Fungerer med US Letter og A4 papir,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.buyButton,Få puslespilspakken,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:60,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.coverAlt,Bedste af 2026 - 25 prik-til-prik-puslespil bogomslag,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:45; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx:12,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.detailsEyebrow,Lavet til nem print-og-leg,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:66,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.detailsText,"Download én gang, hold den ved hånden, og print de aktiviteter du vil, når du har brug for dem.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:68,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.digitalPdf,Digital PDF,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:36,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.eyebrow,Premium printsamling,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:32,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.guaranteeText,Efter checkout vises dit private downloadlink med det samme. Intet abonnement og ingen overraskende fornyelse.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:76,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.instantAccess,Øjeblikkelig adgang,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:38,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.lede,"Samlingen Bedste af 2026 samler vores foretrukne prik-til-prik-aktiviteter i én nem-at-printe pakke til stille stunder, regnvejrsdage, hjemmeundervisning og klasseværelser.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:34,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.localNote,På localhost åbner dette en sikker demokassekomponent og opkræver aldrig et kort.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:61,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.metaDescription,"En printklar samling af populære prik-til-prik-puslespil til børn, samlet i én bekvem PDF.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.metaTitle,Bedste af 2026 Premium Prik-til-prik-puslespilspakke,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.oneTime,engangsbeløb,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:56,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.printAtHome,Print hjemme,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:37,ca7b5327
da,/da/premium/,da/home.json,body.purchase.premium.purchaseAria,Køb Bedste af 2026-puslespilspakken,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:41,ca7b5327
da,/da/purchase/success/,da/home.json,body.purchase.shared.contactUs,Kontakt os,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:82,95",ca7b5327
da,/da/purchase/success/; /da/purchase/cancelled/,da/home.json,body.purchase.shared.returnToPack,Tilbage til puslespilspakken,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:67; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:31,ca7b5327
da,/da/purchase/success/,da/home.json,body.purchase.success.eyebrow,Betaling bekræftet,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:30,ca7b5327
da,/da/purchase/success/,da/home.json,body.purchase.success.lede,"Din betaling var vellykket. Det kan tage et par sekunder, før dit køb vises på din konto.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:32,ca7b5327
da,/da/purchase/success/,da/home.json,body.purchase.success.metaTitle,Tak for dit køb,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:19,ca7b5327
de,/de/purchase/cancelled/,de/home.json,body.purchase.cancelled.eyebrow,Keine Zahlung erfolgt,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:28,ca7b5327
de,/de/purchase/cancelled/,de/home.json,body.purchase.cancelled.lede,Es wurde keine Zahlung vorgenommen. Sie können es jederzeit erneut versuchen.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:30,ca7b5327
de,/de/purchase/cancelled/,de/home.json,body.purchase.cancelled.metaTitle,Checkout abgebrochen,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:17,ca7b5327
de,/de/premium/,de/home.json,body.purchase.checkout.consent,"Ich stimme der sofortigen Bereitstellung dieser digitalen PDF-Datei zu und verstehe, dass der Kauf nach Beginn des Zugriffs endgültig und nicht erstattungsfähig ist, außer wenn gesetzlich vorgeschrieben oder wenn die Datei nicht geliefert wird oder fehlerhaft ist.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
de,/de/premium/,de/home.json,body.purchase.checkout.error,Beim Starten des Bezahlvorgangs ist etwas schiefgelaufen. Bitte versuchen Sie es erneut.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:57,ca7b5327
de,/de/premium/,de/home.json,body.purchase.checkout.opening,Checkout wird geöffnet...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:54,ca7b5327
de,/de/premium/,de/home.json,body.purchase.checkout.refundPolicy,Rückerstattungsrichtlinie lesen,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
de,/de/premium/,de/home.json,body.purchase.checkout.secureNote,Sicherer Checkout powered by Stripe. Einmalzahlung. Kein Abonnement.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
de,/de/purchase/success/,de/home.json,body.purchase.download.button,Rätselpaket herunterladen,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:66,76",ca7b5327
de,/de/purchase/success/,de/home.json,body.purchase.download.demoText,Der echte Erfolgsbildschirm zeigt hier den PDF-Download-Button. Die lokale Demo gibt die private Datei nicht frei.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:65,ca7b5327
de,/de/purchase/success/,de/home.json,body.purchase.download.demoTitle,Lokaler Checkout-Test erfolgreich.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:64,ca7b5327
de,/de/purchase/success/,de/home.json,body.purchase.download.expires,Dieser Link läuft in 24 Stunden ab. Speichern Sie Ihren Download an einem sicheren Ort.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:79,ca7b5327
de,/de/purchase/success/,de/home.json,body.purchase.download.failed,"Wir konnten Ihren Kauf noch nicht bestätigen. Falls Sie belastet wurden, aktualisieren Sie diese Seite in einer Minute erneut oder kontaktieren Sie uns.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:92,ca7b5327
de,/de/purchase/success/,de/home.json,body.purchase.download.preparing,Ihr Download wird vorbereitet...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:102,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.benefits.classroomUse,Nutzbar zu Hause oder in einem Klassenzimmer,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.benefits.instantAccess,Sofortiger Zugriff nach erfolgreicher Zahlung,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.benefits.kidFriendly,Kindgerechte Rätsel mit unterschiedlichem Schwierigkeitsgrad,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.benefits.onePdf,"Eine praktische, druckfertige PDF-Datei",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.benefits.paperSizes,Geeignet für US-Letter- und A4-Papier,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.buyButton,Rätselpaket sichern,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:60,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.coverAlt,"Best of 2026 - 25 Verbinde-die-Punkte-Rätsel, Buchcover",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:45; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx:12,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.detailsEyebrow,Für einfaches Drucken und Spielen gemacht,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:66,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.detailsText,"Einmal herunterladen, griffbereit halten und die gewünschten Aktivitäten ausdrucken, wann immer Sie sie brauchen.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:68,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.digitalPdf,Digitale PDF,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:36,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.eyebrow,Druckbare Premium-Sammlung,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:32,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.guaranteeText,Nach dem Bezahlvorgang erscheint sofort Ihr privater Download-Link. Kein Abonnement und keine überraschende Verlängerung.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:76,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.instantAccess,Sofortiger Zugriff,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:38,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.lede,"Die Best-of-2026-Sammlung vereint unsere beliebtesten Verbinde-die-Punkte-Aktivitäten in einem druckfertigen Paket für ruhige Stunden, Regentage, Homeschooling und den Unterricht.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:34,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.localNote,"Auf localhost öffnet dies eine sichere Checkout-Demo, bei der niemals eine Karte belastet wird.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:61,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.metaDescription,"Eine druckfertige Sammlung beliebter Verbinde-die-Punkte-Rätsel für Kinder, gebündelt in einer praktischen PDF-Datei.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.metaTitle,Best of 2026 Premium Verbinde-die-Punkte-Rätselpaket,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.oneTime,einmalig,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:56,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.printAtHome,Zu Hause ausdrucken,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:37,ca7b5327
de,/de/premium/,de/home.json,body.purchase.premium.purchaseAria,Das Best-of-2026-Rätselpaket kaufen,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:41,ca7b5327
de,/de/purchase/success/,de/home.json,body.purchase.shared.contactUs,Kontaktieren Sie uns,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:82,95",ca7b5327
de,/de/purchase/success/; /de/purchase/cancelled/,de/home.json,body.purchase.shared.returnToPack,Zurück zum Rätselpaket,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:67; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:31,ca7b5327
de,/de/purchase/success/,de/home.json,body.purchase.success.eyebrow,Zahlung bestätigt,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:30,ca7b5327
de,/de/purchase/success/,de/home.json,body.purchase.success.lede,"Ihre Zahlung war erfolgreich. Es kann einige Sekunden dauern, bis Ihr Kauf in Ihrem Konto erscheint.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:32,ca7b5327
de,/de/purchase/success/,de/home.json,body.purchase.success.metaTitle,Vielen Dank für Ihren Kauf,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:19,ca7b5327
el,/el/purchase/cancelled/,el/home.json,body.purchase.cancelled.eyebrow,Δεν έγινε καμία χρέωση,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:28,ca7b5327
el,/el/purchase/cancelled/,el/home.json,body.purchase.cancelled.lede,Δεν πραγματοποιήθηκε καμία χρέωση. Μπορείτε να δοκιμάσετε ξανά όποτε θέλετε.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:30,ca7b5327
el,/el/purchase/cancelled/,el/home.json,body.purchase.cancelled.metaTitle,Η πληρωμή ακυρώθηκε,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:17,ca7b5327
el,/el/premium/,el/home.json,body.purchase.checkout.consent,"Συμφωνώ με την άμεση παράδοση αυτού του ψηφιακού PDF και κατανοώ ότι, μόλις ξεκινήσει η πρόσβαση, η πώληση είναι οριστική και μη επιστρέψιμη, εκτός αν απαιτείται από τον νόμο ή αν το αρχείο δεν παραδοθεί ή είναι ελαττωματικό.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
el,/el/premium/,el/home.json,body.purchase.checkout.error,Κάτι πήγε στραβά κατά την έναρξη της πληρωμής. Δοκιμάστε ξανά.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:57,ca7b5327
el,/el/premium/,el/home.json,body.purchase.checkout.opening,Άνοιγμα διαδικασίας πληρωμής...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:54,ca7b5327
el,/el/premium/,el/home.json,body.purchase.checkout.refundPolicy,Διαβάστε την πολιτική επιστροφών,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
el,/el/premium/,el/home.json,body.purchase.checkout.secureNote,Ασφαλής πληρωμή μέσω Stripe. Εφάπαξ πληρωμή. Χωρίς συνδρομή.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
